id,source,target,distance
0,0,3,187.3907
1,0,9,172.3677
2,0,21,69.6231
3,0,30,195.4303
4,0,31,187.2918
5,0,32,196.9902
6,0,45,122.0515
7,1,10,92.5805
8,1,36,192.9503
9,1,41,196.5039
10,2,42,73.3668
11,2,51,49.9991
12,3,0,187.3907
13,3,7,191.7502
14,3,15,117.7860
15,3,19,137.0826
16,3,21,174.2771
17,3,26,128.0421
18,3,34,110.3062
19,3,56,126.2723
20,4,14,186.8285
21,4,23,172.6346
22,4,43,111.1169
23,4,54,86.2272
24,4,57,108.4412
25,5,11,177.1294
26,5,12,159.5925
27,5,16,191.0746
28,5,35,143.2974
29,6,13,167.4295
30,6,37,24.7346
31,6,44,171.6849
32,6,58,198.8151
33,7,3,191.7502
34,7,19,54.7687
35,7,24,126.9747
36,7,25,70.1635
37,7,26,71.5732
38,7,29,142.5685
39,7,34,105.7160
40,7,47,171.7927
41,7,48,100.4895
42,7,59,117.2224
43,8,17,143.3804
44,8,38,48.6174
45,9,0,172.3677
46,9,14,179.3966
47,9,17,165.9857
48,9,23,180.0693
49,9,28,71.7638
50,9,30,177.4648
51,9,31,162.5835
52,9,32,48.3054
53,9,33,50.6340
54,9,45,137.2408
55,9,50,183.9450
56,9,55,162.4122
57,10,1,92.5805
58,10,18,199.5479
59,10,36,155.4791
60,10,41,104.9299
61,11,5,177.1294
62,11,12,170.7206
63,11,35,36.0934
64,11,39,116.9884
65,11,58,85.9792
66,12,5,159.5925
67,12,11,170.7206
68,12,16,116.8723
69,12,22,110.9191
70,12,27,91.5473
71,12,35,143.2498
72,12,49,192.6795
73,13,6,167.4295
74,13,24,188.8283
75,13,29,172.4044
76,13,37,192.0453
77,13,44,129.1292
78,13,46,46.8563
79,13,47,147.6232
80,13,59,198.0541
81,14,4,186.8285
82,14,9,179.3966
83,14,23,20.9118
84,14,30,48.7344
85,14,31,49.5006
86,14,32,139.8646
87,14,43,179.0823
88,14,45,112.7411
89,15,3,117.7860
90,15,18,176.7146
91,15,36,178.5457
92,15,56,35.5530
93,16,5,191.0746
94,16,12,116.8723
95,16,20,120.2316
96,16,22,116.0555
97,16,27,98.1910
98,16,49,86.2234
99,16,52,138.2379
100,17,8,143.3804
101,17,9,165.9857
102,17,28,128.2193
103,17,32,157.8596
104,17,33,127.7812
105,17,38,113.0680
106,18,10,199.5479
107,18,15,176.7146
108,18,36,182.9764
109,18,41,97.2436
110,18,56,160.2888
111,19,3,137.0826
112,19,7,54.7687
113,19,24,176.0645
114,19,25,120.5813
115,19,26,31.6019
116,19,29,193.2158
117,19,34,65.1913
118,19,48,146.3223
119,19,56,192.1642
120,19,59,168.9916
121,20,16,120.2316
122,20,27,195.7719
123,20,40,114.3085
124,20,49,78.6881
125,20,52,82.0635
126,21,0,69.6231
127,21,3,174.2771
128,21,30,195.3081
129,21,31,192.1302
130,21,45,134.8071
131,22,12,110.9191
132,22,16,116.0555
133,22,27,22.5812
134,22,49,199.4003
135,22,53,118.4122
136,23,4,172.6346
137,23,9,180.0693
138,23,14,20.9118
139,23,30,69.3474
140,23,31,68.5456
141,23,32,137.2169
142,23,43,176.7021
143,23,45,129.1276
144,24,7,126.9747
145,24,13,188.8283
146,24,19,176.0645
147,24,25,112.5231
148,24,26,198.2371
149,24,29,19.6858
150,24,42,187.8612
151,24,44,97.8675
152,24,46,157.7532
153,24,47,57.3759
154,24,48,32.5378
155,24,51,171.1086
156,24,59,20.2429
157,25,7,70.1635
158,25,19,120.5813
159,25,24,112.5231
160,25,26,125.5794
161,25,29,119.5729
162,25,34,152.1869
163,25,44,159.9592
164,25,47,135.2943
165,25,48,102.7297
166,25,59,94.3444
167,26,3,128.0421
168,26,7,71.5732
169,26,19,31.6019
170,26,24,198.2371
171,26,25,125.5794
172,26,34,35.4642
173,26,48,170.3790
174,26,59,188.7769
175,27,12,91.5473
176,27,16,98.1910
177,27,20,195.7719
178,27,22,22.5812
179,27,49,183.3827
180,27,53,140.7065
181,28,9,71.7638
182,28,17,128.2193
183,28,32,104.0970
184,28,33,24.6356
185,28,50,125.1736
186,28,55,124.7182
187,29,7,142.5685
188,29,13,172.4044
189,29,19,193.2158
190,29,24,19.6858
191,29,25,119.5729
192,29,44,78.3995
193,29,46,144.0952
194,29,47,37.8474
195,29,48,52.0638
196,29,51,184.9569
197,29,59,26.3665
198,30,0,195.4303
199,30,9,177.4648
200,30,14,48.7344
201,30,21,195.3081
202,30,23,69.3474
203,30,31,14.8814
204,30,32,148.0803
205,30,45,74.6344
206,31,0,187.2918
207,31,9,162.5835
208,31,14,49.5006
209,31,21,192.1302
210,31,23,68.5456
211,31,30,14.8814
212,31,32,133.6479
213,31,45,65.3342
214,32,0,196.9902
215,32,9,48.3054
216,32,14,139.8646
217,32,17,157.8596
218,32,23,137.2169
219,32,28,104.0970
220,32,30,148.0803
221,32,31,133.6479
222,32,33,79.4720
223,32,38,170.6750
224,32,45,128.3717
225,33,9,50.6340
226,33,17,127.7812
227,33,28,24.6356
228,33,32,79.4720
229,33,38,192.7053
230,33,45,187.7911
231,33,50,148.7835
232,33,55,142.9107
233,34,3,110.3062
234,34,7,105.7160
235,34,19,65.1913
236,34,25,152.1869
237,34,26,35.4642
238,35,5,143.2974
239,35,11,36.0934
240,35,12,143.2498
241,35,39,140.7829
242,35,58,120.9952
243,36,1,192.9503
244,36,10,155.4791
245,36,15,178.5457
246,36,18,182.9764
247,36,41,154.0322
248,36,56,198.3524
249,37,6,24.7346
250,37,13,192.0453
251,37,44,188.3082
252,37,58,186.8133
253,38,8,48.6174
254,38,17,113.0680
255,38,32,170.6750
256,38,33,192.7053
257,39,11,116.9884
258,39,35,140.7829
259,39,58,72.8970
260,40,20,114.3085
261,40,49,157.9261
262,40,52,115.9216
263,41,1,196.5039
264,41,10,104.9299
265,41,18,97.2436
266,41,36,154.0322
267,42,2,73.3668
268,42,24,187.8612
269,42,48,166.6879
270,42,51,39.1466
271,43,4,111.1169
272,43,14,179.0823
273,43,23,176.7021
274,43,54,195.7602
275,43,57,96.0955
276,44,6,171.6849
277,44,13,129.1292
278,44,24,97.8675
279,44,25,159.9592
280,44,29,78.3995
281,44,37,188.3082
282,44,46,122.7141
283,44,47,40.5561
284,44,48,129.3486
285,44,59,94.6729
286,45,0,122.0515
287,45,9,137.2408
288,45,14,112.7411
289,45,21,134.8071
290,45,23,129.1276
291,45,30,74.6344
292,45,31,65.3342
293,45,32,128.3717
294,45,33,187.7911
295,46,13,46.8563
296,46,24,157.7532
297,46,29,144.0952
298,46,44,122.7141
299,46,47,127.9726
300,46,48,185.5731
301,46,59,170.4597
302,47,7,171.7927
303,47,13,147.6232
304,47,24,57.3759
305,47,25,135.2943
306,47,29,37.8474
307,47,44,40.5561
308,47,46,127.9726
309,47,48,89.1908
310,47,59,56.3001
311,48,7,100.4895
312,48,19,146.3223
313,48,24,32.5378
314,48,25,102.7297
315,48,26,170.3790
316,48,29,52.0638
317,48,42,166.6879
318,48,44,129.3486
319,48,46,185.5731
320,48,47,89.1908
321,48,51,155.7148
322,48,59,37.7490
323,49,12,192.6795
324,49,16,86.2234
325,49,20,78.6881
326,49,22,199.4003
327,49,27,183.3827
328,49,40,157.9261
329,49,52,52.7494
330,50,9,183.9450
331,50,28,125.1736
332,50,33,148.7835
333,50,55,60.3610
334,51,2,49.9991
335,51,24,171.1086
336,51,29,184.9569
337,51,42,39.1466
338,51,48,155.7148
339,51,59,188.0408
340,52,16,138.2379
341,52,20,82.0635
342,52,40,115.9216
343,52,49,52.7494
344,53,22,118.4122
345,53,27,140.7065
346,54,4,86.2272
347,54,43,195.7602
348,54,57,163.2167
349,55,9,162.4122
350,55,28,124.7182
351,55,33,142.9107
352,55,50,60.3610
353,56,3,126.2723
354,56,15,35.5530
355,56,18,160.2888
356,56,19,192.1642
357,56,36,198.3524
358,57,4,108.4412
359,57,43,96.0955
360,57,54,163.2167
361,58,6,198.8151
362,58,11,85.9792
363,58,35,120.9952
364,58,37,186.8133
365,58,39,72.8970
366,59,7,117.2224
367,59,13,198.0541
368,59,19,168.9916
369,59,24,20.2429
370,59,25,94.3444
371,59,26,188.7769
372,59,29,26.3665
373,59,44,94.6729
374,59,46,170.4597
375,59,47,56.3001
376,59,48,37.7490
377,59,51,188.0408
