id,source,target,distance
0,0,31,72.9372
1,0,43,102.6673
2,0,50,195.5892
3,0,51,79.1763
4,0,56,71.2404
5,1,11,178.7132
6,1,12,167.6511
7,1,53,164.2190
8,2,11,58.8075
9,2,36,27.8559
10,2,40,141.1646
11,3,6,91.9377
12,3,21,176.6738
13,3,24,52.8188
14,3,27,85.1982
15,3,42,58.0270
16,3,45,62.6751
17,4,17,151.2575
18,4,19,178.8819
19,4,32,78.9696
20,4,33,77.2191
21,4,35,36.0114
22,4,41,175.9528
23,4,49,129.1864
24,4,53,130.4402
25,4,57,33.8236
26,4,58,139.4810
27,5,14,68.1720
28,5,16,32.7193
29,5,22,91.3738
30,5,28,117.1692
31,5,29,41.7600
32,5,39,108.4240
33,5,59,80.5993
34,6,3,91.9377
35,6,24,108.1324
36,6,27,92.6217
37,6,31,160.1175
38,6,42,97.5319
39,6,43,133.3286
40,6,45,154.0338
41,7,48,66.7532
42,7,52,38.2631
43,8,9,141.5082
44,8,25,123.8599
45,8,30,185.6998
46,8,41,154.6773
47,9,8,141.5082
48,9,15,137.1741
49,9,25,108.5115
50,9,34,137.0323
51,9,54,147.3987
52,10,15,90.6139
53,10,38,186.3522
54,10,46,129.8677
55,11,1,178.7132
56,11,2,58.8075
57,11,36,70.4585
58,11,40,187.2098
59,12,1,167.6511
60,12,50,167.7301
61,13,17,64.5507
62,13,20,157.4793
63,13,33,127.3058
64,13,40,144.6695
65,13,41,195.5626
66,13,44,65.1395
67,13,47,110.5964
68,13,58,102.5970
69,14,5,68.1720
70,14,16,36.9788
71,14,22,140.9532
72,14,28,185.0407
73,14,29,57.4609
74,14,39,41.9569
75,14,48,198.3768
76,14,55,143.6095
77,14,59,144.4607
78,15,9,137.1741
79,15,10,90.6139
80,15,46,194.1746
81,16,5,32.7193
82,16,14,36.9788
83,16,22,117.2146
84,16,28,148.4069
85,16,29,43.3146
86,16,39,75.8747
87,16,48,196.4972
88,16,55,175.9085
89,16,59,107.5894
90,17,4,151.2575
91,17,13,64.5507
92,17,32,141.1524
93,17,33,74.1488
94,17,35,150.0649
95,17,40,143.7782
96,17,41,199.6022
97,17,44,71.5135
98,17,47,159.1966
99,17,53,142.4926
100,17,57,171.7134
101,17,58,102.1637
102,18,54,199.2715
103,19,4,178.8819
104,19,23,175.5722
